fecha,precio_real,pronostico
2017-11-15,156.61979566666665,162.38306732673095
2017-11-16,156.572584,159.57106131135345
2017-11-17,151.76646133333333,156.42642134249525
2017-11-18,136.393189,152.43318370924945
2017-11-19,120.51596433333332,136.80858245755064
2017-11-20,104.73502166666668,121.65512450425226
2017-11-21,111.31363,110.54805116040227
2017-11-22,109.31732166666666,109.38263492892959
2017-11-23,121.167878,108.21552426754886
2017-11-24,101.62838533333333,115.51505286245667
2017-11-25,97.31034166666666,99.19383447710393
2017-11-26,83.55770633333333,91.23303780098914
2017-11-27,86.87425633333334,79.86992529212242
2017-11-28,89.91492900000001,79.90084576290069
2017-11-29,88.01087633333333,83.45521000019164
2017-11-30,88.59577,85.53105764269722
2017-12-01,83.840648,81.5458331952102
2017-12-02,80.58196,76.53286350153093
2017-12-03,76.28303700000001,72.3820668525596
2017-12-04,72.44799433333334,72.38151314454163
2017-12-05,77.44816433333334,69.28019543561821
2017-12-06,78.35132533333334,73.6075963935621
2017-12-07,81.15309166666667,73.66888670532676
2017-12-08,81.58262333333333,73.43373611375763
2017-12-09,85.32888966666667,73.20915552777615
2017-12-10,85.63555833333334,76.49554397050137
2017-12-11,91.10220366666664,79.08536662067714
2017-12-12,85.20913466666666,87.86699923754595
2017-12-13,89.10845466666666,85.90722132701254
2017-12-14,83.61715533333334,86.50308416722592
2017-12-15,77.21900233333334,82.41397750018906
2017-12-16,81.88822133333333,75.58837149242726
2017-12-17,77.15715533333334,76.57676710014938
2017-12-18,91.489729,74.39060911108865
2017-12-19,89.65788100000002,86.02067764644787
2017-12-20,101.45335866666666,88.36930530539111
2017-12-21,106.918086,97.78263457589817
2017-12-22,114.05560933333334,102.76559603909507
2017-12-23,116.22968266666668,109.41696466009805
2017-12-24,121.53356166666669,113.5140730702146
2017-12-25,126.282314,120.46516209006843
2017-12-26,139.34277699999998,126.42331134448564
2017-12-27,144.56693,139.0450942568412
2017-12-28,142.92285266666667,145.4600895543329
2017-12-29,145.49627466666666,147.1434375471468
2017-12-30,162.96831466666666,148.53573225561942
2017-12-31,150.864909,163.30109821342938
2018-01-01,121.03208566666666,157.45426026607237
2018-01-02,136.319519,135.0862548904485
2018-01-03,135.04233133333335,138.51735683402697
2018-01-04,144.26584333333332,136.7895696176634
2018-01-05,136.40150033333333,144.71218352239958
2018-01-06,136.32859566666667,140.09675056492202
2018-01-07,133.05167966666667,137.9247047870449
2018-01-08,132.06279666666669,133.60503605738444
2018-01-09,134.23148733333332,134.17174378718886
2018-01-10,134.31906766666663,134.70799696461043
2018-01-11,134.682368,135.69373748592
2018-01-12,133.43789366666667,133.76153551019388
2018-01-13,131.555605,133.2497094316035
2018-01-14,129.27953366666665,128.57417757647264
2018-01-15,114.52980733333334,128.65453673426197
2018-01-16,125.97938433333331,118.98181795641439
2018-01-17,120.936774,123.52175484818797
2018-01-18,121.46157666666666,120.46714240990441
2018-01-19,122.10265766666669,120.99177324803644
2018-01-20,116.55085833333334,118.48725565711729
2018-01-21,94.12136,112.91797094703273
2018-01-22,118.13285166666668,95.81455667583705
2018-01-23,115.387584,110.19581033806928
2018-01-24,113.09639866666669,111.3616163767541
2018-01-25,114.192152,112.30761893876166
2018-01-26,112.67222233333332,110.40481900224262
2018-01-27,120.257951,109.69856180763185
2018-01-28,115.49675333333334,113.94636809235638
2018-01-29,120.73542666666668,111.4676827532158
2018-01-30,119.19622366666664,116.58647811917996
2018-01-31,121.91969866666666,118.33421185728463
2018-02-01,138.67725133333332,119.58710411822445
2018-02-02,134.016788,132.98421946356206
2018-02-03,148.98499333333334,131.34279851311447
2018-02-04,146.00758299999998,143.80786926292063
2018-02-05,147.30168166666667,146.57284616079775
2018-02-06,130.64200300000002,147.70547736923035
2018-02-07,149.77000966666665,135.6466791347858
2018-02-08,132.59473866666667,149.17253805842174
2018-02-09,133.96944066666666,136.73713763093224
2018-02-10,131.1576,135.40021160552288
2018-02-11,133.67904366666667,132.12880025735132
2018-02-12,135.82701933333334,132.40515526585767
2018-02-13,133.93104200000002,133.20009621639284
2018-02-14,134.09823,136.71824820971048
2018-02-15,137.25402933333334,132.96584942670626
2018-02-16,138.30625533333333,135.97603759693536
2018-02-17,131.91696233333332,136.76601797612634
2018-02-18,127.24746966666667,131.32151209811943
2018-02-19,136.67461799999998,126.3252706896695
2018-02-20,141.090882,134.94613030045448
2018-02-21,158.38054866666667,138.72945926885058
2018-02-22,146.99704266666666,153.22704537154036
2018-02-23,143.68737333333334,148.95740773191656
2018-02-24,139.341144,146.20020246800146
2018-02-25,142.332819,139.84539663594123
2018-02-26,150.60755033333334,141.27480294281597
2018-02-27,150.347299,149.2376504489564
2018-02-28,146.20169033333335,149.8477021919047
2018-03-01,138.68059133333335,147.26972712935716
2018-03-02,152.410879,140.2729845834358
2018-03-03,153.66060966666666,147.79472563329728
2018-03-04,174.57557766666665,153.31251903632682
2018-03-05,182.808033,171.60462203358495
2018-03-06,177.889282,180.67107136877235
2018-03-07,180.07243766666667,180.73339819693402
2018-03-08,177.407812,181.30151865485524
2018-03-09,178.69019666666668,178.96062629896178
2018-03-10,184.529262,181.64000473727498
2018-03-11,189.54114766666663,188.3721077537996
2018-03-12,204.132125,193.4284312200013
2018-03-13,207.84570066666663,205.7720790312198
2018-03-14,212.6909643333333,210.1317862897643
2018-03-15,205.12565133333337,216.3495192577933
2018-03-16,199.63988166666664,212.1753466751053
2018-03-17,186.042369,206.86055057933743
2018-03-18,177.19315666666668,194.9887742717056
2018-03-19,166.430868,185.92353725293992
2018-03-20,172.28494733333332,172.79083863838304
2018-03-21,165.05066833333333,174.0997453685913
2018-03-22,154.14860966666666,166.43121978176092
2018-03-23,144.72452066666665,154.89743218175553
2018-03-24,141.83382833333334,145.53731468618543
2018-03-25,152.87556833333335,141.26500362531493
2018-03-26,167.22248466666665,147.70528485170266
2018-03-27,174.13481166666665,160.56599346557485
2018-03-28,178.6197403333333,166.56395692637588
2018-03-29,167.0461783333333,170.45359173394257
2018-03-30,115.505895,164.36776303117225
2018-03-31,153.33694366666666,125.80677484239546
2018-04-01,117.94257233333332,146.142267612229
2018-04-02,153.95819100000003,125.17825497840617
2018-04-03,149.73715133333334,147.53666699095965
2018-04-04,138.79035100000002,143.99845331708445
2018-04-05,130.03008066666666,135.65991915695156
2018-04-06,111.579035,122.5521277152062
2018-04-07,119.66310733333334,111.53655189440659
2018-04-08,101.725565,112.25312358823426
2018-04-09,108.21183866666668,104.94475560154567
2018-04-10,113.08530766666668,103.27342020278226
2018-04-11,137.976052,105.3744590023557
2018-04-12,113.737529,120.67543324307493
2018-04-13,120.85490966666669,108.89053869563783
2018-04-14,116.61492,115.15853337769121
2018-04-15,102.41385066666663,111.89538561408908
2018-04-16,121.55564366666668,104.93741266389112
2018-04-17,123.04472166666666,116.7009813196217
2018-04-18,131.37010533333333,118.8525204923971
2018-04-19,127.012295,120.43907096793023
2018-04-20,116.163385,121.90642114677128
2018-04-21,78.23397366666667,111.37518056404049
2018-04-22,84.28010833333333,85.71875777813463
2018-04-23,121.91622933333332,87.05992689530262
2018-04-24,134.71423866666666,112.76985172497744
2018-04-25,127.778505,128.18985852811593
2018-04-26,110.44785766666666,124.74521442388324
2018-04-27,102.920956,105.42673057133962
2018-04-28,88.84373633333333,96.81209014446054
2018-04-29,70.72174633333334,89.86002647976144
2018-04-30,94.73010266666664,77.80774288979103
2018-05-01,77.58360366666666,94.45474425805698
2018-05-02,82.80103433333333,76.81071746378072
2018-05-03,78.22397633333333,77.1671071639318
2018-05-04,70.83730866666667,68.82604650896884
2018-05-05,80.08928166666665,63.08860492473828
2018-05-06,76.86036833333333,73.54318064059399
2018-05-07,86.97582633333333,75.75779677794546
2018-05-08,109.93913833333332,81.21060668513685
2018-05-09,76.20294266666666,101.5688644970309
2018-05-10,74.602801,77.90491102256632
2018-05-11,71.18500333333334,68.47100674162685
2018-05-12,66.62771500000001,65.82386317565346
2018-05-13,66.86152433333334,65.06285393736235
2018-05-14,66.93410399999999,67.73569341734827
2018-05-15,64.74216566666666,68.78664906130764
2018-05-16,65.776432,62.71115596847647
2018-05-17,70.77792233333334,60.90869164056297
2018-05-18,69.29706866666668,61.35502873252976
2018-05-19,68.71416966666666,61.019051733597095
2018-05-20,65.26426966666666,62.81327897627397
2018-05-21,68.78467133333334,65.6794416311281
2018-05-22,69.736372,68.67961197548732
2018-05-23,72.761375,66.62102130052367
2018-05-24,74.158421,67.82253690494491
2018-05-25,74.87369166666666,70.1466326989357
2018-05-26,89.93246066666666,71.54530428186925
2018-05-27,77.21662166666667,82.85012167361053
2018-05-28,70.18499166666668,80.7407998573918
2018-05-29,69.12417166666667,72.53422751734473
2018-05-30,69.388861,67.98937249296975
2018-05-31,102.199959,68.25968756852751
2018-06-01,72.765119,89.98705046739629
2018-06-02,71.432599,76.90742519470508
2018-06-03,69.30725233333334,73.38609757578415
2018-06-04,70.49265933333334,67.53811973038323
2018-06-05,71.93662833333333,71.5446682008498
2018-06-06,65.88276900000001,71.57849784842094
2018-06-07,69.75958066666666,66.13363952275095
2018-06-08,75.17287066666667,67.0255723240786
2018-06-09,76.467779,70.87485206683506
2018-06-10,75.64060466666666,71.63090723443246
2018-06-11,69.207014,73.83991548059625
2018-06-12,69.94407333333334,69.4164327839865
2018-06-13,69.59714533333333,69.77583252154022
2018-06-14,69.76795366666666,69.35001374570838
2018-06-15,77.488836,68.72361374669083
2018-06-16,72.04524866666667,73.4670575909352
2018-06-17,68.593454,70.7460649528227
2018-06-18,69.838623,66.95321121942227
2018-06-19,70.34302533333333,67.38312289353945
2018-06-20,70.40386266666667,69.84534674424883
2018-06-21,70.49786566666667,69.69437871197502
2018-06-22,72.04209833333333,69.6372837741092
2018-06-23,72.508205,70.57496802119678
2018-06-24,72.134313,69.41363163196925
2018-06-25,102.77216033333332,68.28776439008654
2018-06-26,89.66399799999999,93.09668658794916
2018-06-27,78.594329,89.35759921292777
2018-06-28,89.523703,84.75224675505463
2018-06-29,71.351915,88.18202701749432
2018-06-30,72.83203933333333,73.05176835689853
2018-07-01,72.431231,73.57606094662182
2018-07-02,68.64851833333334,73.25872299142208
2018-07-03,67.55212666666667,68.53479286994101
2018-07-04,76.660183,65.89480015554524
2018-07-05,69.00173366666667,72.57306284789487
2018-07-06,71.24463133333333,68.35805997493384
2018-07-07,70.819911,69.54863017735758
2018-07-08,72.14500333333334,69.47874356868662
2018-07-09,101.452898,70.15471573922767
2018-07-10,101.66747300000002,90.0343075355033
2018-07-11,88.79535966666667,98.16031857549578
2018-07-12,71.994283,91.02421634896895
2018-07-13,95.59133733333331,75.88844532983124
2018-07-14,68.009046,90.20705481776183
2018-07-15,72.359026,75.2903012540096
2018-07-16,71.50964266666666,75.3318045580661
2018-07-17,76.40480633333333,71.37969569607553
2018-07-18,88.80979400000001,74.37379968536153
2018-07-19,108.646424,80.02173410899474
2018-07-20,74.38228266666667,100.36258754760148
2018-07-21,76.889811,79.29779109521986
2018-07-22,70.660289,77.51226243309938
2018-07-23,104.97634133333332,72.389020035508
2018-07-24,73.720202,98.71240912037779
2018-07-25,101.45325333333334,76.00478541783589
2018-07-26,72.76278266666667,97.60882837625053
2018-07-27,86.68598466666667,74.54377372468144
2018-07-28,72.54325833333334,81.65180456329625
2018-07-29,77.538233,74.5784466861381
2018-07-30,79.98956733333334,80.9332408098158
2018-07-31,71.21284933333334,76.50094471262955
2018-08-01,91.355621,74.87435133277624
2018-08-02,109.86990733333332,82.30189577135272
2018-08-03,84.64013666666666,98.08900100576439
2018-08-04,78.05109466666667,85.72577975912714
2018-08-05,73.28355666666667,81.91346006100395
2018-08-06,72.68115766666666,74.14331193918977
2018-08-07,72.19403533333333,75.45112457782025
2018-08-08,96.16142766666668,74.31629907565254
2018-08-09,110.932156,87.10132220961334
2018-08-10,96.29447166666668,102.19504074958967
2018-08-11,109.96938866666666,96.10161645724423
2018-08-12,81.155136,103.45305979035786
2018-08-13,127.64019966666666,86.35241018410036
2018-08-14,118.27835166666668,120.25767377386791
2018-08-15,92.299067,121.36606784720918
2018-08-16,98.52046933333334,104.39034918671157
2018-08-17,103.33251533333332,95.73220364560561
2018-08-18,75.39089333333334,98.57836221197968
2018-08-19,77.01487066666667,79.95975996469711
2018-08-20,80.05409066666667,82.14837391741737
2018-08-21,88.18977233333334,79.95919644459536
2018-08-22,105.82319233333332,87.14065835645141
2018-08-23,133.35563433333334,97.94520817328926
2018-08-24,114.17972866666666,121.5142322103032
2018-08-25,98.57088766666668,112.79079906854668
2018-08-26,76.47533633333333,99.8158169355756
2018-08-27,76.73901966666666,82.74793780406716
2018-08-28,77.094403,78.95728186755215
2018-08-29,83.65898466666667,77.97067849909514
2018-08-30,104.196067,87.3373883210621
2018-08-31,138.54378666666668,96.39466152086702
2018-09-01,118.58886566666666,120.02335740058935
2018-09-02,77.22531633333334,117.54837312563018
2018-09-03,85.67061066666668,88.45961768362065
2018-09-04,116.310269,84.08240729870748
2018-09-05,119.23922833333334,110.89157554086317
2018-09-06,97.969682,120.9145413240365
2018-09-07,73.43868433333334,100.9703519301914
2018-09-08,71.27926866666667,76.54973220954709
2018-09-09,73.95113633333334,66.2670684885149
2018-09-10,77.22297733333333,70.14270409217576
2018-09-11,80.087611,81.90953828030801
2018-09-12,94.13515666666667,80.99773539019954
2018-09-13,89.94505633333334,88.12289615989651
2018-09-14,83.58057566666668,85.81500733342199
2018-09-15,75.39021966666667,75.34942965667823
2018-09-16,76.80495533333334,67.64870064085383
2018-09-17,111.95490066666667,74.0460938478858
2018-09-18,96.25733466666668,102.47609024242752
2018-09-19,103.16801333333336,99.23746865750212
2018-09-20,88.647919,106.1748145261498
2018-09-21,92.04693366666667,91.13804571685435
2018-09-22,90.13300466666664,87.16803396452165
2018-09-23,93.540584,86.60454431812278
2018-09-24,107.916207,92.43471151480738
2018-09-25,141.695082,103.58998157588425
2018-09-26,141.01999500000002,133.34722406710097
2018-09-27,133.96143433333333,137.56713889129102
2018-09-28,144.62547600000002,137.40038619812273
2018-09-29,154.86706466666666,142.94548486898492
2018-09-30,132.29397233333333,152.17256267269727
2018-10-01,162.12460333333334,141.3587003836169
2018-10-02,173.082718,166.73577395022855
2018-10-03,156.205978,176.4663330234744
2018-10-04,132.51580633333336,164.40577231515957
2018-10-05,129.816376,140.1724978280847
2018-10-06,104.98456133333332,133.39735818225216
2018-10-07,98.666316,114.60266521027584
2018-10-08,107.63711633333332,107.8863983060314
2018-10-09,96.132279,108.94381052785633
2018-10-10,75.908281,97.11299021244601
2018-10-11,83.638896,75.97372862176428
2018-10-12,82.71083033333333,76.08002591177367
2018-10-13,74.38597033333333,73.17884278600795
2018-10-14,72.43596166666667,70.1627614003341
2018-10-15,94.30675533333334,74.03827517567868
2018-10-16,121.47391,85.74679348729683
2018-10-17,133.417668,104.24601550384668
2018-10-18,139.405066,123.32585420850921
2018-10-19,120.30346233333334,131.32805941651554
2018-10-20,97.22783533333336,118.90997269290321
2018-10-21,87.28969666666667,103.86176621848016
2018-10-22,115.03097333333334,94.19475906490247
2018-10-23,106.02861733333334,111.2945372846382
2018-10-24,147.13140033333335,108.7238204944799
2018-10-25,155.56768733333334,136.27145945665535
2018-10-26,127.475544,143.8258940496632
2018-10-27,141.31415333333334,130.5372176909237
2018-10-28,143.105826,138.47294747052356
2018-10-29,180.441112,145.1416754319462
2018-10-30,159.318841,178.44774898466136
2018-10-31,158.57073866666667,170.24913312147785
2018-11-01,158.49570033333333,161.50812161171075
2018-11-02,162.017912,156.13505142496032
2018-11-03,134.55376933333335,161.5703790408412
2018-11-04,115.20427133333334,144.87599109586947
2018-11-05,112.463974,130.9980603387477
2018-11-06,112.90333866666668,119.74847173389836
2018-11-07,96.46995400000002,116.26634432507417
2018-11-08,91.19883166666666,97.45905664127278
2018-11-09,98.34951766666666,87.52155586951126
2018-11-10,92.98535233333332,87.13453162104727
2018-11-11,84.831115,85.95259442419385
2018-11-12,82.225194,80.6535235679584
2018-11-13,90.90037866666664,82.32676619455725
2018-11-14,108.475888,86.886452471846
2018-11-15,87.41133766666667,98.82771962929061
2018-11-16,92.551489,85.43528284140825
2018-11-17,97.03105033333334,83.18038137128138
2018-11-18,101.098398,86.60685690613474
2018-11-19,99.87249766666667,96.64358864560056
2018-11-20,108.446253,98.00153890896792
2018-11-21,92.967385,104.82821115308403
2018-11-22,101.277064,95.67254481055919
2018-11-23,99.00873666666666,94.7585596832016
2018-11-24,96.18858033333332,92.44712683804595
2018-11-25,98.01229233333332,93.78613557272591
2018-11-26,102.72299533333332,96.35505966403379
2018-11-27,94.82961266666666,100.99449680863741
2018-11-28,108.11465466666664,92.23725748376927
2018-11-29,104.110457,103.29920524794191
2018-11-30,98.840966,102.60097672639034
2018-12-01,88.460955,99.006391391832
2018-12-02,89.57200999999999,87.13249992163061
2018-12-03,95.51643833333333,87.99388289217383
2018-12-04,101.11946633333334,92.83630937620181
2018-12-05,92.61465066666666,97.38066524885852
2018-12-06,107.97421033333336,91.63239958060849
2018-12-07,115.63936133333334,102.85221470795781
2018-12-08,108.71874533333336,109.33317066672416
2018-12-09,136.64206633333333,108.61869959699357
2018-12-10,151.228851,129.73980460894637
2018-12-11,179.145492,145.73282487080905
2018-12-12,177.59009799999998,175.2373327966248
2018-12-13,190.83868,179.97865453381706
2018-12-14,194.268645,190.53072142870442
2018-12-15,198.09892833333333,199.23938103992535
2018-12-16,201.81190966666668,207.85640379050156
2018-12-17,200.113225,211.5971619242874
2018-12-18,201.59541633333333,213.7901367937425
2018-12-19,209.60707266666668,211.5450623689494
2018-12-20,222.78954466666667,217.82297541641424
2018-12-21,224.10373933333332,228.52344451050456
2018-12-22,231.097425,232.47080446834187
2018-12-23,236.99821266666663,240.11476796494838
2018-12-24,236.38558466666663,247.19261896735136
2018-12-25,158.87631966666666,246.5724583386096
2018-12-26,244.82033666666663,187.7640042061958
2018-12-27,269.05710500000004,238.8401280016075
2018-12-28,295.847836,265.0422034146443
2018-12-29,301.06145366666664,301.3592228273863
2018-12-30,325.2591893333333,311.15539726492966
2018-12-31,344.58780466666667,334.78913337702437
2019-01-01,295.30676566666665,353.47232259346663
2019-01-02,335.85221733333333,330.3752003256317
2019-01-03,371.5146286666666,352.1838734733778
2019-01-04,375.750485,387.204943424856
2019-01-05,359.6487783333334,396.1618877954392
2019-01-06,314.0623796666667,388.79953163447055
2019-01-07,334.1134226666667,344.9740001473678
2019-01-08,358.9027126666667,350.66057129381375
2019-01-09,323.299968,379.57252004670494
2019-01-10,330.5230256666667,356.08181585528445
2019-01-11,342.893712,352.0591744464017
2019-01-12,292.292098,354.62888175266676
2019-01-13,256.05524633333334,312.54161810278265
2019-01-14,268.316803,269.26920536903765
2019-01-15,252.351045,272.6701514658039
2019-01-16,220.2062873333333,261.94195381995377
2019-01-17,244.18904966666665,235.32677175436308
2019-01-18,218.082691,242.5771711576128
2019-01-19,191.2186123333333,217.22186574793653
2019-01-20,169.33574833333333,189.00669813357626
2019-01-21,196.0510886666667,166.36734914092884
2019-01-22,217.6454513333333,174.53809237521367
2019-01-23,222.350794,196.68085077456197
2019-01-24,291.02213033333334,219.23653049255495
2019-01-25,326.92688100000004,268.5546837019962
2019-01-26,286.312836,304.9346232085549
2019-01-27,240.353099,289.8449765413867
2019-01-28,306.23627733333336,260.2147657477191
2019-01-29,296.87649633333336,293.59317146293995
2019-01-30,298.449502,303.21500756739016
2019-01-31,311.9935073333333,321.9804129646772
2019-02-01,310.63127833333334,319.32005278562576
2019-02-02,275.7391343333333,313.1299248700794
2019-02-03,279.1754066666667,285.55415556631647
2019-02-04,291.462976,287.6689749813524
2019-02-05,304.82214433333337,299.84888249677374
2019-02-06,312.7228293333333,317.20969743457516
2019-02-07,272.71915,321.35344338425364
2019-02-08,265.74831566666666,289.48637097970516
2019-02-09,276.44999766666666,266.07166398715907
2019-02-10,262.7599883333333,272.2700035689822
2019-02-11,247.4859633333333,272.3424183057012
2019-02-12,246.6019543333333,261.17926585901654
2019-02-13,248.09645466666663,254.99646432359225
2019-02-14,257.083818,254.13543371588864
2019-02-15,326.39241,254.13373168220292
2019-02-16,274.139091,305.1563961099467
2019-02-17,257.3841136666667,282.5055101822921
2019-02-18,337.06309833333336,264.1133951467231
2019-02-19,371.4774473333334,324.6041259234855
2019-02-20,350.135649,370.81198592436334
2019-02-21,348.16060266666665,369.493512690965
2019-02-22,376.925401,371.98420054935633
2019-02-23,378.223477,383.75786374658065
2019-02-24,322.590892,384.56633576682214
2019-02-25,361.728692,356.8262213760057
2019-02-26,292.07799,384.79017050546645
2019-02-27,338.38551466666667,320.47460767819297
2019-02-28,310.9847926666667,348.3183176765711
2019-03-01,319.562947,328.13951647850763
2019-03-02,333.571394,323.50663429946667
2019-03-03,296.6530616666667,332.2872005847386
2019-03-04,322.159617,319.0288168334291
2019-03-05,317.92955966666665,321.70340509634883
2019-03-06,320.651192,326.3536848351906
2019-03-07,307.6886963333333,330.005233776867
2019-03-08,309.24780266666664,316.4310226196173
2019-03-09,292.1582906666667,311.7099875526341
2019-03-10,272.9584316666666,302.7830849849751
2019-03-11,278.10611066666667,282.47682363691735
2019-03-12,275.98205466666667,278.78518107539827
2019-03-13,255.44265433333337,282.47737336006395
2019-03-14,239.0810163333333,261.298371341176
2019-03-15,232.38832566666665,245.0961099488616
2019-03-16,259.471961,229.22148626382756
2019-03-17,215.97200633333333,241.1360178470112
