fecha,precio
1995-07,1.5406550522648084
1995-08,7.086462365591398
1995-09,10.955819444444444
1995-10,10.445442204301076
1995-11,27.534781944444447
1995-12,68.87623387096774
1996-01,22.867006960556846
1996-02,8.044093390804598
1996-03,3.460622311827957
1996-04,3.0400250000000004
1996-05,1.8098521505376344
1996-06,1.8891361111111113
1996-07,1.6492661290322579
1996-08,3.7170040322580644
1996-09,15.89411388888889
1996-10,5.523818548387097
1996-11,20.601340277777776
1996-12,14.526994499449945
1997-01,21.6234326344086
1997-02,26.916225595238096
1997-03,25.705821720430105
1997-04,25.252256111111112
1997-05,35.462962258064515
1997-06,33.35615083333333
1997-07,31.958212809139784
1997-08,38.467690215053764
1997-09,138.9860625
1997-10,137.12781997311828
1997-11,132.43517081944444
1997-12,128.86919086021504
1998-01,133.04886796380092
1998-02,148.7786617857143
1998-03,91.3943610752688
1998-04,55.43113638888889
1998-05,25.777461075268818
1998-06,18.275234444444443
1998-07,17.99891870967742
1998-08,20.6674473655914
1998-09,22.561658333333334
1998-10,23.38937376344086
1998-11,24.078219166666667
1998-12,23.53761134751773
1999-01,24.921644892473118
1999-02,24.832715654761905
1999-03,21.4947235483871
1999-04,23.3864725
1999-05,25.811141182795698
1999-06,27.843982500000003
1999-07,28.750234086021507
1999-08,31.469544623655914
1999-09,33.355602222222224
1999-10,32.22858236559139
1999-11,31.789288611111115
1999-12,31.8757556993737
2000-01,36.77877993548387
2000-02,40.2614768275862
2000-03,37.63729737634409
2000-04,44.298057444444446
2000-05,37.291121849462364
2000-06,39.99320276388889
2000-07,42.80114080645161
2000-08,49.070172247311824
2000-09,59.535251666666674
2000-10,48.420788247311826
2000-11,45.39779070833333
2000-12,55.4097891827957
2001-01,70.60665351612903
2001-02,86.041764
2001-03,70.62400477419354
2001-04,67.14124172222222
2001-05,50.005437161290324
2001-06,43.025278
2001-07,39.87171288172043
2001-08,38.96622711827957
2001-09,45.30853116666667
2001-10,46.79236440860215
2001-11,38.96203355555556
2001-12,35.054972494623655
2002-01,38.70992283870968
2002-02,56.64558720238095
2002-03,52.86998496774193
2002-04,48.445141722222225
2002-05,39.420407215053764
